,model_id,auc,logloss,mean_per_class_error,rmse,mse
39,DRF_1_AutoML_20190422_193704,0.7628608392110949,0.1097692407019064,0.4069631022113612,0.12197646102276374,0.014878257043637806
40,DeepLearning_grid_1_AutoML_20190422_193704_model_7,0.7603607818584347,0.08343496741841208,0.3550563946504758,0.11995210505668898,0.014388507507530946
41,GBM_grid_1_AutoML_20190422_193704_model_31,0.7549305265226622,0.07429429215802964,0.3612474047164857,0.12424661410847665,0.015437221117420703
42,GBM_grid_1_AutoML_20190422_193704_model_21,0.7480941844955645,0.33166793191831345,0.3894951933802911,0.16692094079193676,0.027862600474865253
43,DeepLearning_1_AutoML_20190422_193704,0.7463724118196581,0.07087037283913239,0.3984342818815054,0.11886561865299383,0.014129035297758953
44,DeepLearning_grid_1_AutoML_20190422_193704_model_3,0.7284281949792677,0.14637054299005225,0.38235766992988174,0.1209611559718271,0.014631601254040684
45,DeepLearning_grid_1_AutoML_20190422_193704_model_6,0.721372054392001,0.1392734778550184,0.3962176512627361,0.12057523444345628,0.014538387161094447
46,DeepLearning_grid_1_AutoML_20190422_193704_model_8,0.7028096735500405,0.11240942283242668,0.4165781914361094,0.16198294737036004,0.02623847523878883
47,DeepLearning_grid_1_AutoML_20190422_193704_model_2,0.6740946530326557,0.14923451318283673,0.4109610710195703,0.13306212707036974,0.017705529660491232
48,DeepLearning_grid_1_AutoML_20190422_193704_model_5,0.6387855374068745,0.1332449659946866,0.4124589565432453,0.12880402972630906,0.01659047807373591
49,DeepLearning_grid_1_AutoML_20190422_193704_model_4,0.5975960409843234,0.15856318427225205,0.4630009992588152,0.1214945161908078,0.01476091746443846
50,GBM_grid_1_AutoML_20190422_193704_model_17,0.5460550160602143,1.6429538248185818,0.4535526174051312,0.21876035173958705,0.04785609149322784
